date,SPY,QQQ,TQQQ,BIL
2024-10-18,572.822509765625,490.0257873535156,36.74488067626953,85.69866943359375
2024-10-21,571.8817138671875,490.9672546386719,36.94671630859375,85.71736907958984
2024-10-22,571.5780029296875,491.50238037109375,37.055023193359375,85.72673034667969
2024-10-23,566.3552856445312,483.9706726074219,35.341835021972656,85.72673034667969
2024-10-24,567.580078125,487.8951110839844,36.183658599853516,85.73607635498047
2024-10-25,567.3840942382812,490.86810302734375,36.79410171508789,85.77346801757812
2024-10-28,569.1381225585938,490.94744873046875,36.82856369018555,85.77346801757812
2024-10-29,570.0591430664062,495.6646728515625,37.84761047363281,85.79215240478516
2024-10-30,568.3346557617188,491.9186096191406,37.00578689575195,85.80149841308594
2024-10-31,557.193603515625,479.501220703125,34.18986511230469,85.8202133178711
2024-11-01,559.5452270507812,483.0490417480469,34.918460845947266,85.85679626464844
2024-11-04,558.3399047851562,481.6418151855469,34.59354782104492,85.8755874633789
2024-11-05,565.09130859375,487.78607177734375,35.90797424316406,85.8755874633789
2024-11-06,579.1427001953125,501.0359191894531,38.82236099243164,85.89434814453125
2024-11-07,583.6206665039062,508.92431640625,40.6389274597168,85.90372467041016
2024-11-08,586.1486206054688,509.5190124511719,40.73738479614258,85.95065307617188
2024-11-11,586.7072143554688,509.2216796875,40.663543701171875,85.9412841796875
2024-11-12,584.8847045898438,508.300048828125,40.44200897216797,85.95065307617188
2024-11-13,585.1688232421875,507.6459655761719,40.26478576660156,85.96943664550781
2024-11-14,581.4060668945312,504.11798095703125,39.41311264038086,85.96943664550781
2024-11-15,573.9591064453125,492.10693359375,36.56272888183594,85.99758911132812
2024-11-18,576.310791015625,495.5259094238281,37.30116653442383,86.00697326660156
2024-11-19,578.41748046875,498.9349670410156,38.04945755004883,86.03511810302734
2024-11-20,578.6134643554688,498.6475524902344,38.005149841308594,86.04452514648438
2024-11-21,581.7196044921875,500.44134521484375,38.379295349121094,86.05390167236328
2024-11-22,583.5226440429688,501.2440490722656,38.522064208984375,86.0820541381836
2024-11-25,585.5020751953125,502.0368347167969,38.69928741455078,86.09146118164062
2024-11-26,588.5592041015625,504.7324523925781,39.299888610839844,86.09146118164062
2024-11-27,586.7757568359375,500.7584533691406,38.349761962890625,86.1196060180664
2024-11-29,590.4209594726562,505.15850830078125,39.32942581176758,86.13835144042969
2024-12-02,591.479248046875,510.6585998535156,40.60446548461914,86.16190338134766
2024-12-03,591.75341796875,512.2245483398438,40.963844299316406,86.18075561523438
2024-12-04,595.427978515625,518.55712890625,42.460418701171875,86.19017791748047
2024-12-05,594.4481201171875,517.1200561523438,42.11088562011719,86.19959259033203
2024-12-06,595.574951171875,521.748046875,43.19393539428711,86.23728942871094
2024-12-09,592.5079956054688,517.6849365234375,42.184730529785156,86.24669647216797
2024-12-10,590.6659545898438,515.9209594726562,41.726905822753906,86.26553344726562
2024-12-11,595.2321166992188,525.1571655273438,43.95699691772461,86.27494049072266
2024-12-12,592.1650390625,521.7679443359375,43.08563232421875,86.29377746582031
2024-12-13,592.0475463867188,525.7617797851562,44.011146545410156,86.32205200195312
2024-12-16,594.5755615234375,533.3329467773438,45.926170349121094,86.33145904541016
2024-12-17,592.1258544921875,530.984375,45.3108024597168,86.34089660644531
2024-12-18,574.4784545898438,511.8280334472656,40.41246795654297,86.34089660644531
2024-12-19,574.3019409179688,509.5487060546875,39.84141159057617,86.35317993164062
2024-12-20,581.199951171875,513.9983520507812,40.87522888183594,86.39102935791016
2024-12-23,584.680419921875,519.006103515625,42.01373291015625,86.39102935791016
2024-12-24,591.1790771484375,526.0436401367188,43.68321990966797,86.40994262695312
2024-12-26,591.2184448242188,525.6863403320312,43.58938217163086,86.42884826660156
2024-12-27,584.9949951171875,518.6983642578125,41.816165924072266,86.46670532226562
2024-12-30,578.3192749023438,511.7998046875,40.136802673339844,86.46670532226562
2024-12-31,576.21533203125,507.4521179199219,39.0847282409668,86.48562622070312
2025-01-02,574.7994995117188,506.4595031738281,38.83776092529297,86.50452423095703
2025-01-03,581.9864501953125,514.747802734375,40.699886322021484,86.51399230957031
2025-01-06,585.339111328125,520.6637573242188,42.08782958984375,86.52345275878906
2025-01-07,578.7224731445312,511.3728942871094,39.8206901550293,86.54236602783203
2025-01-08,579.5678100585938,511.4623107910156,39.85032653808594,86.56128692626953
2025-01-10,570.7192993164062,503.44195556640625,37.94868850708008,86.58967590332031
2025-01-13,571.604248046875,501.82403564453125,37.55354690551758,86.5991439819336
2025-01-14,572.3907470703125,501.3475341796875,37.42018127441406,86.6180419921875
2025-01-15,582.8025512695312,512.8817138671875,39.94910430908203,86.62750244140625
2025-01-16,581.6817626953125,509.2884216308594,39.13412857055664,86.62750244140625
2025-01-17,587.521728515625,517.8844604492188,41.065391540527344,86.67479705810547
2025-01-21,592.899658203125,520.9218139648438,41.747013092041016,86.67479705810547
2025-01-22,596.2325439453125,527.5822143554688,43.36711120605469,86.6937026977539
2025-01-23,599.4869384765625,528.703857421875,43.63383102416992,86.6937026977539
2025-01-24,597.73681640625,525.7161254882812,42.848480224609375,86.73155975341797
2025-01-27,589.2815551757812,510.4100646972656,39.08966827392578,86.74101257324219
2025-01-28,594.3449096679688,517.9539184570312,40.8233642578125,86.74101257324219
2025-01-29,591.6804809570312,516.981201171875,40.57146453857422,86.75047302246094
2025-01-30,594.8561401367188,519.184814453125,41.08020782470703,86.75992584228516
2025-01-31,591.6902465820312,518.4303588867188,40.857940673828125,86.78829956054688
2025-02-03,587.7084350585938,514.28125,39.87008285522461,86.8130111694336
2025-02-04,591.6510009765625,520.59423828125,41.31729507446289,86.8130111694336
2025-02-05,594.0498657226562,522.9566040039062,41.85567855834961,86.82247924804688
2025-02-06,596.1145629882812,525.6863403320312,42.48297119140625,86.84146881103516
2025-02-07,590.6580200195312,519.0557250976562,40.86288070678711,86.8604507446289
2025-02-10,594.6693115234375,525.3389282226562,42.30021667480469,86.86994171142578
2025-02-11,595.12158203125,524.0882568359375,41.99892044067383,86.87944030761719
2025-02-12,593.2044067382812,524.39599609375,42.0828857421875,86.88892364501953
2025-02-13,599.46728515625,531.93994140625,43.856101989746094,86.90792083740234
2025-02-14,599.4376831054688,534.1731567382812,44.36978530883789,86.93640899658203
2025-02-18,601.197509765625,535.3840942382812,44.646385192871094,86.95539093017578
2025-02-19,602.6133422851562,535.5330810546875,44.65132522583008,86.96488952636719
2025-02-20,600.1063232421875,533.2598876953125,44.10800552368164,86.98387145996094
2025-02-21,589.842041015625,522.1923217773438,41.346927642822266,87.0123519897461
2025-02-24,587.1578979492188,516.0283203125,39.86020278930664,87.0218276977539
2025-02-25,584.2378540039062,509.5266418457031,38.338897705078125,87.0218276977539
2025-02-26,584.5328369140625,510.75750732421875,38.58586120605469,87.04081726074219
2025-02-27,575.2025756835938,496.5730895996094,35.385189056396484,87.0503158569336
2025-02-28,584.1788940429688,504.41473388671875,37.00528335571289,87.0693130493164
2025-03-03,573.9441528320312,493.37689208984375,34.614654541015625,87.0873794555664
2025-03-04,567.1504516601562,491.8879699707031,34.23432922363281,87.0873794555664
2025-03-05,573.24609375,498.3002624511719,35.56794738769531,87.09691619873047
2025-03-06,563.0703735351562,484.5923156738281,32.619178771972656,87.10643768310547
2025-03-07,566.2262573242188,488.15576171875,33.29586410522461,87.14453125
2025-03-10,551.1444702148438,469.2366638183594,29.541990280151367,87.15404510498047
2025-03-11,546.5628662109375,468.114990234375,29.19624137878418,87.16358184814453
2025-03-12,549.4633178710938,473.3956298828125,30.193979263305664,87.173095703125
2025-03-13,542.1386108398438,464.8790283203125,28.544252395629883,87.19215393066406
2025-03-14,553.3369140625,476.11541748046875,30.569364547729492,87.2112045288086
2025-03-17,557.6039428710938,479.2023620605469,31.162086486816406,87.23023986816406
2025-03-18,551.5770263671875,471.03326416015625,29.59138298034668,87.23023986816406
2025-03-19,557.5842895507812,477.3363037109375,30.74224281311035,87.23973846435547
2025-03-20,555.9718627929688,475.7183837890625,30.42612648010254,87.25880432128906
2025-03-21,556.1553344726562,477.2867126464844,30.71260643005371,87.28738403320312
2025-03-24,566.1151733398438,487.76043701171875,32.66362762451172,87.28738403320312
2025-03-25,567.4760131835938,490.54388427734375,33.24646759033203,87.2968978881836
2025-03-26,560.701416015625,481.51751708984375,31.397682189941406,87.3064193725586
2025-03-27,559.2123413085938,478.77386474609375,30.86266326904297,87.3254623413086
2025-03-28,547.9507446289062,466.16876220703125,28.40553855895996,87.35404968261719
